Название видеоролика;Описание;Количество просмотров;Url видеоролика
О рождении и эволюции научных гипотез, Сергей Попов;6 февраля 2015 года состоялось праздничное заседание Научного кафе СФУ, посвящённое Дню российской науки....;21726;https://www.youtube.com/watch?v=rKGKAzm9sBo
Закон всемирного тяготения;Лекцию читает астрофизик Сергей Попов. Источник и организатор - Фонд Траектория (http://www.traektoriafdn.ru/);10909;https://www.youtube.com/watch?v=L7CaO-AWT2Q
Загадки звездного неба. Сергей Попов.;Лекция астрофизика Сергея Попова в Большом Московском Планетарии https://vimeo.com/50617388.;40732;https://www.youtube.com/watch?v=Jl1LAp53Cs4
Стандартная космологическая модель — Олег Верходанов;Как темная энергия способствует расширению скоплений галактик вместе со Вселенной? Почему модель Лямбда-CDM...;8983;https://www.youtube.com/watch?v=mRrsaareLSM
Методы регистрации экзопланет — Сергей Попов;Источник — http://postnauka.ru/video/31664 Когда были обнаружены первые экзопланеты? Какие планеты называют транзитными?...;14726;https://www.youtube.com/watch?v=bqLlx787UZQ
"Сергей Попов: ""Быстрые радиовсплески: новая загадка в небесах""";"Лекция состоялась в научно-популярном лектории центра ""Архэ"" (http://arhe.msk.ru/) 6 декабря 2015 года. Лектор - Попов...";57017;https://www.youtube.com/watch?v=evKEYQgyGNI
Лекторий «Политеха»: Сергей Попов «Будущее астрономических открытий»;Астрономия движется вперед во многом благодаря большим проектам: новым телескопам, спутникам, суперкомпью...;27124;https://www.youtube.com/watch?v=Gqa2YKBE--Q
Быстрые радиовсплески;Лекцию о быстрых радиовсплесках читает Сергей Попов, учёный-астрофизик и популяризатор науки, доктор физик...;27718;https://www.youtube.com/watch?v=odqwwmSgzGc
М.Я. Маров. «Экзопланеты» 21.03.2018 «Трибуна ученого».;Лекцию читает: советский и российский астрофизик, астроном, специалист в области механики и физики космоса,...;4172;https://www.youtube.com/watch?v=YXtPJkUZtzM
Реален ли наш мир или это просто программная симуляция?;Мы должны стремиться к самообразованию, ведь каждый человек поднимается ввысь на крыльях собственного...;270332;https://www.youtube.com/watch?v=At5dw4Mdc2A
"Сергей Попов: ""Великое объединение нейтронных звезд"" премьера фильма/лекция";"Премьера фильма и лекция ""Великое объединение нейтронный звезд"" состоялась 27 сентября 2015 года в Культурно-п...";78795;https://www.youtube.com/watch?v=cRHGThi24CY
Известная Вселенная «С КОСМИЧЕСКОЙ СКОРОСТЬЮ» National Geographic HD;;169330;https://www.youtube.com/watch?v=vhKJsMaqCpE
Куда пропала Туманность Андромеды | А.В. Карпов | Рождественские лекции 2015;1 декабря 2015 года в рамках «Рождественских лекций» НИТУ «МИСиС» состоялась лекция – «Куда пропала туманнос...;20436;https://www.youtube.com/watch?v=a8ilH_G_VcE
Константин Постнов: Гравитационные волны: что мы узнали и что хотим узнать об их источниках;"Лекция состоялась в научно-популярном лектории центра ""Архэ"" (http://arhe.msk.ru/) 12 апреля 2016 года. Лектор - Постнов...";65943;https://www.youtube.com/watch?v=Dm9Nsf-gj14
Сергей Попов - Недра нейтронных звезд;Источник - http://postnauka.ru/video/3349 Какое значение для фундаментальной и прикладной науки имеет изучение недр...;32614;https://www.youtube.com/watch?v=lCPj6PjbuWw
Астрономические открытия XX и XXI века. Лекция с Сергеем Поповым;Тема вебинара: Астрономические открытия XX и XXI века лекция с Сергеем Поповым. В ходе вебинара будут рассмот...;4349;https://www.youtube.com/watch?v=5x40GPt8UF4
Сергей Попов - Поиски жизни за пределами Солнечной системы;Существует ли другая Земля, другая жизнь во Вселенной? Насколько велика вероятность обнаружения её следов...;38987;https://www.youtube.com/watch?v=xPjvu7IC1Q8
Сергей Попов;"Сергей Попов, астрофизик, докт. физ.-мат. наук, старший научный сотрудник ГАИШ МГУ. Тема лекции: ""Топ-10 статей...";51736;https://www.youtube.com/watch?v=2u6noS6iLDE
Психологические проблемы и картина мира;Психологические проблемы и картина мира ☑   КУРС ПСИХОТЕРАПИИ - полное избавление от пан. атак и тревожного...;1837;https://www.youtube.com/watch?v=ZXp4jZVq9kA
Отмена  Сохранить 336-й Общемосковский семинар астрофизиков им. Я. Б. Зельдовича;;62;https://www.youtube.com/watch?v=5bLx7_1xFH8
Движение во Вселенной. Кластеры и Сверхскопления;Правила Кино https://www.youtube.com/правилакино Это [Интересно] - Движение во Вселенной. Кластеры и Сверхскопления...;25637;https://www.youtube.com/watch?v=nZamGP1_XrA
А. В. Засов «Тёмная материя-мифы и реальность» 24.02.2016 «Малая трибуна ученого»;Лекцию читает доктор физико-математических наук, профессор кафедры астрофизики и звездной астрономии...;64457;https://www.youtube.com/watch?v=7BZOloi1iXU
Анатолий Засов. Математика космоса. Лекция и презентация книги;Поддержать трансляции проекта: http://donatepay.ru/d/ScienceVideoLab Анатолий Засов - астрофизик, доктор физико-математичес...;8086;https://www.youtube.com/watch?v=EX1T94gLPH4
Анатолий Засов, астрофизик. Ближайшие 100 лет будут самыми трудными в истории нашей цивилизации;"Передача ""Имена"". Эфир 13.04.2014. Первый образовательный канал. © Телекомпания СГУ ТВ. Анатолий ЗАСОВ - авторите...";7304;https://www.youtube.com/watch?v=19B3s2AwF_w
Сергей Попов - Происхождение химических элементов во Вселенной;Откуда появились и как распространяются химические элементы во Вселенной? Какие процессы приводят к возни...;70238;https://www.youtube.com/watch?v=y68Q2wndWzY
Физтех.Читалка: Спроси учёного про космос;"""Астрофизики, космологи, планетологи и ядерные физики отвечают на вопросы гостей встречи о космосе и расска...";151;https://www.youtube.com/watch?v=4DY6hhL0GI0
Что нового произошло во вселенной. Борис Штерн;"Лекторий Летней школы ""Русского репортёра"" Главный редактор одного из самых уважаемых изданий о науке...";29830;https://www.youtube.com/watch?v=khzGjtF8_SQ
Лекция Сергея Попова «Быстрые радиовсплески: новая загадка в небесах»;Быстрые радиовсплески — это мощные одиночные импульсы радиоизлучения c характерной шириной порядка неско...;3110;https://www.youtube.com/watch?v=arIOVRSOLsg
Теория суперструн - ключ к объяснению Вселенной? Рассказывает физик Вячеслав Кащеев;Как известно, физики столкнулись с проблемой совмещения общей теории относительности и квантовой механики...;26566;https://www.youtube.com/watch?v=1hWMpoJitkQ
Владимир Сурдин - Теории возникновения Луны;Как наука объясняет возникновение Луны? В ходе каких процессов образовался спутник нашей планеты? Каким...;16924;https://www.youtube.com/watch?v=1adAfqLgZEg
"Тёмная материя (программа ""В первом приближении"")";"""Темная материя"" (радиопрограмма ""В первом приближении""). Рассказывает астроном Константин Александрович...";7083;https://www.youtube.com/watch?v=ysLHjMQxcGI
Лекция Владимира Кочаровского  «Первичные черные дыры»;Лекция член-корреспондента РАН, доктора физико-математических наук, астрофизика Владимира Владиленовича...;1552;https://www.youtube.com/watch?v=ZfFvnZAvGtM
Кип Торн - От Большого Взрыва до Чёрных Дыр и Гравитационных волн;100 ЛЕТ ОТНОСИТЕЛЬНОСТИ: ОТ БОЛЬШОГО ВЗРЫВА ДО ЧЕРНЫХ ДЫР И ГРАВИТАЦИОННЫХ ВОЛН [СБОР СРЕДСТВ ] Интервью Илон...;82379;https://www.youtube.com/watch?v=2MwSJGbyBEo
Анатолий Засов. Инфракрасная Вселенная;Из видеотеки сайта «Элементы» (http://elementy.ru). Лекция прочитана 29 июня 2009 г. в поселке Московский на Всероссийс...;1364;https://www.youtube.com/watch?v=ouAJ1EQDfkQ
Мифы и заблуждения о космосе;Лекцию о мифах и заблуждениях читает Владимир Сурдин, астроном и популяризатор науки, старший научный сотр...;522492;https://www.youtube.com/watch?v=nJkwF9LedyQ
Сергей Попов. Основные астрономические факты и задачи ближайшего будущего;Из видеотеки сайта «Элементы» (http://elementy.ru). Лекция прочитана 2 июля 2012 г. в поселке Поведники в рамках VII...;14667;https://www.youtube.com/watch?v=hLNPWFvaXRE
"Верходанов Олег - Лекция ""Реликтовое излучение Вселенной: драмы и победы""";"24 апреля 2017 года / Президентский физико-математический лицей №239 Верходанов Олег Васильевич Лекция ""Реликт...";10544;https://www.youtube.com/watch?v=joH1CD2wTJ8
"Научная гостиная ""Жизнь во вселенной"" 23.04.2017 г.";"23 апреля 2017 г./ Астрофест 2017 Научная гостиная ""Жизнь во вселенной"" Обсудили, как зародилась жизнь во Вселенн...";9469;https://www.youtube.com/watch?v=9A08AGJ3sKo
Распределение химических элементов по планетам | Elements distribution among planets - Сергей Попов;Choose «Subtitles» for translation from Russian to English. How are chemical elements distributed among different types of planets? What affects this?;14025;https://www.youtube.com/watch?v=Gg6o8M6niV0
Звёздные истории: эпизод II [Эволюция и виды звезд];Если вы хоть раз смотрели на ночное небо в ясную погоду где-нибудь за городом, то вы знаете, насколько это...;8641;https://www.youtube.com/watch?v=UtkjeIDHAOY
"Сергей Попов: ""Зачем нужна астрономия""";"Лекция состоялась в Культурно-просветительском центре ""Архэ"" (http://arhe.msk.ru/) 14 февраля 2016 года. Лектор - Попов...";57390;https://www.youtube.com/watch?v=bBrcDqCwG2o
"Бирюков Антон - Лекция ""Физические основы астрономии. Большие системы""";6 апреля 2017 года / Коуровская астрономическая обсерватория УРФУ Бирюков Антон Владимирович Цикл лекций...;2217;https://www.youtube.com/watch?v=A3XALrqY9VQ
"Владимир Решетников: ""Самые далекие объекты Вселенной""";"Лекция состоялась в научно-популярном лектории центра ""Архэ"" в Санкт-Петербурге (https://www.facebook.com/ArheSPB/) 25 марта...";70938;https://www.youtube.com/watch?v=p-B3R88vzaU
"Бирюков Антон - Лекция ""Физические основы астрономии. Излучение""";8 апреля 2017 года / Коуровская астрономическая обсерватория УРФУ Бирюков Антон Владимирович Цикл лекций...;2625;https://www.youtube.com/watch?v=DIOUmmd2V0g
Сергей Попов - Самые главные астрономические открытия;;33269;https://www.youtube.com/watch?v=JfwiLQc8EAc
Стрим с Еленой Мурчиковой, астрофизиком, консультантом фильма Интерстеллар.;Поддержать проект: http://www.donationalerts.ru/r/endgvard 17.09.2018 Поговорим с астрофизиком Еленой Мурчиковой, которая работа...;9303;https://www.youtube.com/watch?v=RfQNDSgQzAw
Сверхземли — Сергей Попов;Источник — http://postnauka.ru/video/46112 С чем связано разнообразие сверхземель? Из чего состоят планеты? Что можно...;20836;https://www.youtube.com/watch?v=omqRUsQwhZ4
Самые известные астрофизические работы второй половины XX века - Сергей Попов;Лекция в Томске доктора физико-математических наук, ведущего научного сотрудника Государственного астрон...;8923;https://www.youtube.com/watch?v=i5oIyLoJvDM
"Черная дыра  (программа ""В первом приближении"")";"""Черная дыра"" (радиопрограмма ""В первом приближении""). Рассказывает астроном Константин Александрович Постн...";52116;https://www.youtube.com/watch?v=8LAYcz_9fNc
Краткая история всего с Нилом Деграссом Тайсоном [MinutePhysics];Благодарим Нила Деграсса Тайсона за потрясающее повествование. За несколько минут он увлекательно расскаж...;257063;https://www.youtube.com/watch?v=5hbck-kxuUQ
"Рубаков В.А. ""Фундаментальные проблемы физики и астрофизики нейтрино"", Дубна, ОИЯИ, 16.12.2013";Научно-информационный отдел ОИЯИ, 2013 http://science-tv.jinr.ru/;13262;https://www.youtube.com/watch?v=pdKKnlbO2KM
Владимир Сурдин - новости астрономии (сборник радиоэфиров);Различные астрономические новости комментирует астроном Владимир Сурдин. Подборка радиоэфиров 2010-2017 гг....;59528;https://www.youtube.com/watch?v=uCsfph0gs8A
Юрий Ковалев. Встреча с астрофизиком. Интервью про РадиоАстрон;"ТРАНСЛЯЦИЯ ЗАПИСИ ЛЕКЦИИ ОТ 12.04.2018 Поддержать трансляцию: http://donatepay.ru/d/ScienceVideoLab Руководители проектов ""Лабо...";4027;https://www.youtube.com/watch?v=abav9bVUxPc
Беседа с Д.Н. Козыревым;Философ Дмитрий Николаевич Козырев – один из трех сыновей астронома и астрофизика Николая Александровича...;37230;https://www.youtube.com/watch?v=A-5FIE0oVRM
"Сергей Попов: ""Астрономия и телескопы""";"Первая лекция курса ""Общая астрономия"" (http://arhe.msk.ru/?p=8662) состоялась в Культурно-просветительском центре...";28539;https://www.youtube.com/watch?v=DhGBuWmT7IE
"Попов Сергей - Лекция ""Открытие гравитационных волн""";"11 августа 2016 года / САО РАН Попов Сергей Борисович Лекция ""Открытие гравитационных волн"" Данная лекция...";11051;https://www.youtube.com/watch?v=tpEPcP9tWok
Стандартная космологическая модель и космогенезис (рассказывает физик Владимир Лукаш);"""Стандартная космологическая модель и космогенезис"". Рассказывает физик Владимир Лукаш. Владимир Николаев...";9907;https://www.youtube.com/watch?v=NkqN5HGGxJ8
"Верходанов Олег - Научно-популярная лекция ""Современная космология:взгляд радиоастронома""";"21 апреля 2017 года / Культурно-просветительский центр ""Архэ"" Верходанов Олег Васильевич Научно-популярная...";9422;https://www.youtube.com/watch?v=z2H0fRceNLs
"Сергей Попов: ""Жизнь нейтронной звезды""";"Лекция состоялась в рамках Фестиваля премии ""Просветитель"" ( http://festprosvet.ru/) в Культурно-просветительском...";82226;https://www.youtube.com/watch?v=_3P7O-vUngs
Атмосфера экзопланет — Сергей Попов;В чем состоит сложность изучения экзопланет? С помощью каких способов можно получать информацию об атмосфе...;10746;https://www.youtube.com/watch?v=wG_cq6r4PsM
"Бирюков Антон - Лекция ""Распространение излучения""";4 апреля 2018 года / ПРАО АКЦ ФИАН Антон Владимирович Бирюков, научный сотрудник лаборатории космических прое...;1814;https://www.youtube.com/watch?v=VzydZUA5ll0
Anil Ananthaswamy: What it takes to do extreme astrophysics;http://www.ted.com All over the planet, giant telescopes and detectors are looking (and listening) for clues to the workings of the universe. At the INK Conference, ...;31850;https://www.youtube.com/watch?v=BwOd20Mv0hM
А. В. Засов «Столкновение галактик» 16.11.2016 «Трибуна ученого»;Подробности о лекции: http://planetarium-moscow.ru/archive-scientist/detail.php?ID=8475 Лекцию читает доктор физико-математических наук,...;12888;https://www.youtube.com/watch?v=fISY4b9cfdI
Нужно ли легализовать марихуану? Нил Деграсс Тайсон;На радио StarTalk известному астрофизику и популяризатору науки Нилу Деграссу Тайсону задали вопрос: Согласен...;8390;https://www.youtube.com/watch?v=haG0ydGtEsg
Устройство Вселенной (1 часть) - Топ ...надцать заблуждений;Как устроена наша Вселенная? Коротко о космологии от выпускника физфака. Элементарное про Вселенную и миро...;2660;https://www.youtube.com/watch?v=FZ3aQi6b-CY
Общемосковский семинар астрофизиков им. Я.Б. Зельдовича 27 апреля 2018, 334-й семинар;Председатель проф. В.М. Липунов 334-й семинар состоится 27 апреля 2018 в конференц-зале ГАИШ в 14:00 Повестка дня:...;132;https://www.youtube.com/watch?v=rQ8qHzqFJ5A
259  Великое молчание вселенной;;25868;https://www.youtube.com/watch?v=mX_KBtvofFE
Компактные объекты и фундаментальная физика - Сергей Попов;Источник - http://postnauka.ru/video/25974 Какие физические явления изучаются с помощью наблюдений за нейтронными звезда...;27283;https://www.youtube.com/watch?v=FMiANV6ZFhM
Эволюция Вселенной (рассказывает астроном Анатолий Засов);"""Эволюция Вселенной"". Радиопрограмма ""В первом приближении"". Рассказывает астроном Анатолий Засов. Ведущая...";61720;https://www.youtube.com/watch?v=b9F9U41zne0
Александр Петров. Гравитация: эволюция представлений о тяготении;В лекции коротко и популярно рассказывается о развитии научного понимания, что такое тяготение, начиная...;16782;https://www.youtube.com/watch?v=YWIUs2cGRv0
Вопрос науки. Как черные дыры испускают гравитационные волны;Трансляция открытия гравитационных волн: https://youtu.be/sHRG-zQkpyI Ученые объявили об обнаружении гравитационных...;57445;https://www.youtube.com/watch?v=oBPATlDPC2k
Николай Емельянов - Современная небесная механика;"""Если вы меня спросите, зачем я занимаюсь небесной механикой, я отвечу: ""Потому что это полезно, это нужно...";4959;https://www.youtube.com/watch?v=fk16EA83esw
Стаичката на Никола Каравасилев във Физическия факултет;Ако сте се питали как се подготвят българските ученици, които печелят медали по астрономия и астрофизика,...;38;https://www.youtube.com/watch?v=VPlD_ETWC1s
Мир, полный демонов: Наука — как свеча во тьме ЧАСТЬ 3;Мир, полный демонов: Наука — как свеча во тьме» — книга астрофизика и популяризатора науки Карла Сагана,...;3853;https://www.youtube.com/watch?v=5qy92FaGMHg
О. К. Сильченко «Происхождение и эволюция галактик» 15.11.2017 «Трибуна ученого».;Лекцию читает: астрофизик, доктор физико-математических наук, заведующая отделом физики эмиссионных звезд...;3564;https://www.youtube.com/watch?v=KbnCg78PCt4
Парадокс Ферми.;Парадокс Ферми. Владимир Михайлович Липунов — советский и российский учёный-астрофизик, профессор МГУ,...;121;https://www.youtube.com/watch?v=tVbTzlOjIZ0
Тайны времени.Козырев;Жизненный путь и работа, исследователя свойств Времни, Козырева. Звезды должны погаснуть очень быстро согл...;154298;https://www.youtube.com/watch?v=f10WEE6M0r0
Планетные системы белых карликов – Роман Рафиков;Источник -- http://postnauka.ru/video/51364 Астрофизик Роман Рафиков о дисках вокруг белых карликов, кольцах Сатурна и...;6271;https://www.youtube.com/watch?v=247afnsnv3w
Владимир Сурдин - Приливные силы в Солнечной системе;Как устроены приливные силы во Вселенной и что их создаёт? Каково влияние Луны на приливы на земной поверхн...;8698;https://www.youtube.com/watch?v=yvOH2F_M4oc
Владимир Сурдин. Поиски жизни и разума вне Земли;"Лекция проекта ""Щепотка Соли"" и Марии Борухи. Попытки обнаружить во Вселенной жизнь и признаки внеземных...";258487;https://www.youtube.com/watch?v=zgZdx8p4Ito
Секретные физики. Яков Зельдович;Секретные физики. Все выпуски на канале: https://www.youtube.com/playlist?list=PLLJe7ZF43qvovQuEau398KdOg2RqWKJgC Зельдович - главный ...;6466;https://www.youtube.com/watch?v=ZgKOIgKP3lE
Нил Деграсс Тайсон отвечает на вопросы Энди Сэмберга;На шоу Джеймса Кордена известный астрофизик Нил Деграсс Тайсон отвечает на вопросы звезды сериала Бруклин...;7740;https://www.youtube.com/watch?v=0gKtWueEZtk
А. В. Засов «Космос и фундаментальная наука» 05.10.2016 «Трибуна ученого»;Подробности о лекции: http://planetarium-moscow.ru/archive-scientist/detail.php?ID=8334 Лекцию читает доктор физико-математических наук,...;6156;https://www.youtube.com/watch?v=Bg5_jesJA4g
Как преподавать и изучать астрономию? (дискуссия);"Дискуссия состоялась в Культурно-просветительском центре ""Архэ"" (http://arhe.msk.ru/?page_id=2397) 25 декабря 2014 года. Каки...";4446;https://www.youtube.com/watch?v=uCj8a_7ufYs
Лекция 3. Вера в Боговоплощение;Православные просветительские курсы. Цикл «Символ веры» https://pravoslavie.ru/116622.html.;8005;https://www.youtube.com/watch?v=DQvJBOvkkZE
Мир галактик;Лекцию о галактиках читает Владимир Сурдин, астроном и популяризатор науки, старший научный сотрудник...;159690;https://www.youtube.com/watch?v=1hlI-OCvbPk
"Диалоги ""Проблема изучения черных дыр"": Часть 3";Источник - http://postnauka.ru/lectures/19057 Астрофизик Сергей Попов и физик Эмиль Ахмедов отвечают на вопросы из зала...;7843;https://www.youtube.com/watch?v=IHv-WOlmn24
Почему на ЛУНЕ раньше ЭТОГО не замечали.Кто ЭТО построил.Территория заблуждений;Одиноки ли мы во вселенной? Космос кишит разумными существами... - Где искать братьев по разуму? Вполне возм...;248571;https://www.youtube.com/watch?v=DpAv5P2yzTo
Публичные лекции. Дмитрий Вибе;Доктор физико-математических наук, заведующий отделом физики и эволюции звёзд Института астрономии РАН.....;8423;https://www.youtube.com/watch?v=Gqo5j1tY_3g
"Борис Штерн: ""Наука и фантастика: экзопланеты и новая книга ""Ковчег 47 Либра"".";"Лекция и презентация книги ""Ковчег 47 Либра"" состоялась 10 сентября 2016 года в Культурно-просветительском...";37697;https://www.youtube.com/watch?v=eYfTGkj6OsE
"Горбунов Дмитрий - Лекция ""Сто лет физики элементарных частиц: что мы знаем, а что нет?""";2 марта 2018 года / Центральная городская публичная библиотека им. В.В.Маяковского, СПБ Дмитрий Сергеевич Горб...;5309;https://www.youtube.com/watch?v=IfXFFSV1VUM
"Сурдин Владимир - Лекция ""Эволюция Солнца и Солнечной системы""";"8 октября 2017 года / Интеллектуальное пространство ""Зануда"" Сурдин Владимир Георгиевич Лекция ""Эволюция Солн...";62806;https://www.youtube.com/watch?v=9SMwnd1865A
"Леонид Зотов: ""Загадка времени""";"Лекция из курса ""Общая астрономия"" (http://arhe.msk.ru/?page_id=8661 ) состоялась в Культурно-просветительском центре ""Архэ...";182621;https://www.youtube.com/watch?v=FaNYIwF9aNo
В поисках таинственной обсерватории в горах Таджикистана;Что скрывают в себе горы Памир? Советское наследие возможно скоро обретет вторую жизнь. Наш астроном верну...;32501;https://www.youtube.com/watch?v=XKda2vHjjn0
Секреты ЕГЭ: физика;Разбор заданий типового варианта ЕГЭ. Самые популярные ошибки в ЕГЭ. Темы, без которых нельзя получить высо...;34706;https://www.youtube.com/watch?v=onwdK3iSka4
"Сергей Шандарин: ""Гигантская паутина Вселенной""";"Лекция ""Гигантская паутина Вселенной: теория и наблюдения."" состоялась в рамках Фестиваля премии ""Просветит...";81354;https://www.youtube.com/watch?v=Z1a6IQ4TncQ
Черниговская Т.В Леонов А.А  Липунов В.М : Человек в космосе, космос в человеке;ВКонтакте:http://vk.com/Kognitivnaja_Nauka Дискуссия: Человек в космосе, космос в человеке Татьяна Черниговская Профессор...;18143;https://www.youtube.com/watch?v=ofNz6bsGhP0
Публичная лекция «Визуальные образы космоса в науке, массовой культуре и искусстве»;"Выступления в рамках проведения 3-ой Международной научно-практической конференции ""Медиаграмотность...";8963;https://www.youtube.com/watch?v=6QHA66ftxM4
Гигантские радиогалактики — Олег Верходанов;О количестве галактик видимой Вселенной, квазарах и спектре мощности рассказывает астрофизик Олег Верхода...;10651;https://www.youtube.com/watch?v=Q_DLcDGhBfY
Зачем сегодня заниматься астрономией?;Лекторий бизнес-школы СКОЛКОВО с российским астрофизиком, доктором физико-математических наук и ведущим...;295;https://www.youtube.com/watch?v=oE4CDHjhghI
«Радиоастрон» у черной дыры;В Астрокосмическом центре ФИАН формируется новая научная программа, которая будет реализована с помощь...;43105;https://www.youtube.com/watch?v=7Fh4fN9dQdM
Сурдин В.Г. Лекция 4. Солнечная система;;36681;https://www.youtube.com/watch?v=2xNmm7v9LRY
31.10.2018 • С.Ю. Глазьев «Макроэкономическая политика»;;307;https://www.youtube.com/watch?v=Z-nPsStheW0
Сергей Курдубов - Эффект бабочки в движении небесных тел;Сергей Курдубов — выпускник математико-механического факультета СПбГУ по специальности «Астроном. Матема...;2619;https://www.youtube.com/watch?v=xxFc6EAjHWY
"Сурдин Владимир - Лекция ""Астрономия и другие науки: Вселенная как большая лаборатория. Часть 2""";"6 января 2018 года / Лицей ""Вторая школа"" Владимир Георгиевич Сурдин , старший научный сотрудник ГАИШ МГУ, доцен...";8098;https://www.youtube.com/watch?v=_reg1Yj2te8
Бозон Хиггса (рассказывает академик Валерий Рубаков);"Академик РАН Валерий Анатольевич Рубаков рассказывает о бозоне Хиггса. Радиопередача. Студия ""Луч"", рубрика...";26904;https://www.youtube.com/watch?v=Dy6JrAJyOeU
"Полнарев Александр - Лекция ""О гравитационных волнах, которые потрясли мир""";19 ноября 2016 года / Институт физики, технологии и информационных систем МПГУ Полнарев Александр Григорьевич...;1858;https://www.youtube.com/watch?v=tetSirNpSeI
Раскрытие тайн: Ученые узнали, что было до СОТВОРЕНИЯ МИРА!;Раскрытие тайн: Ученые узнали, что было до СОТВОРЕНИЯ МИРА! В затянувшемся и пока равном споре креационисто...;68318;https://www.youtube.com/watch?v=HK6GiRB866U
Кип Торн - Лекция «Гравитационные волны и познание Вселенной: LIGO, Большой взрыв и черные дыры»;18 ноября 2016 года / Физический факультет МГУ Кип Стивен Торн (Kip Stephen Thorne) Лекция «Гравитационные волны и позна...;5859;https://www.youtube.com/watch?v=QP2nE4TdTM4
✅★ Антарктида запретная территория, существует ли край Земли? шокирующие гепотизы - (25/09/2017);Антарктида запретная территория, существует ли край Земли? Самые шокирующие гепотизы - (25/09/2017) ...;1592;https://www.youtube.com/watch?v=ubsSlH8IZyM
"Борис Штерн: ""Откуда взялась Вселенная?""";"Лекция прочитана в рамках Дня Рождения газеты ""Троицкий вариант - Наука"" на Фестивале Увлекательной Науки...";66116;https://www.youtube.com/watch?v=mU6p52J1CNY
За пределами реальности HD 2017 / Джеймс Уэбб /  Космос;КУРСЫ КРИПТОВАЛЮТ БЬЮТ ВСЕ РЕКОРДЫ - УСПЕЙ ЗАРАБОТАТЬ И ТЫ https://goo.gl/7hWicX За пределами реальности HD Приятного...;276111;https://www.youtube.com/watch?v=7hW1_c0Hkm8
Матрица науки - Нейтронные звезды и квазары.;Герои: Александр Владимирович Иванчик и Ксения Петровна Левенфиш. Физико-технический институт имени А.Ф.Ио...;8881;https://www.youtube.com/watch?v=1dLuxktg6PU
Брифинг М.Захаровой, Москва, 25 октября 2018 года;;2865;https://www.youtube.com/watch?v=bNhCThQQZ3w
Мифы о космосе (рассказывает астроном Владимир Сурдин);О мифах и заблуждениях, связанных с космосом, космонавтикой и астрономией. Лунный заговор, колонизация...;15489;https://www.youtube.com/watch?v=SUoT3ZkkXgY
"Лекция ""О рождении и смерти черных дыр""";;20421;https://www.youtube.com/watch?v=bFeYAxy7KX0
Чёрные дыры (рассказывает академик Валерий Рубаков);"Академик РАН Валерий Анатольевич Рубаков рассказывает о свойствах черных дыр. Радиопередача ""Наука в фокус...";23334;https://www.youtube.com/watch?v=_Q2LIRTy1-Y
"Владимир Сурдин: ""Предмет астрономии""";"Первая лекция курс ""Астрономия для всех"" (http://arhe.msk.ru/?page_id=5665) прочитана 20 ноября 2015 года в Культурно-просвети...";23206;https://www.youtube.com/watch?v=WQYEUHvffaQ
Палеозойская эра (рассказывает палеонтолог Эрвин Лукшевич);Содержание: 1. Кембрийский период. 2-3. Девонский период. 4. Каменноугольный период. 5. Пермский период... Все...;69039;https://www.youtube.com/watch?v=RSpb1rMEDjA
После ЭТОЙ новости даже и не ПОНИМАЕШЬ, КТО мы, не говоря о уже самой ВСЕЛЕННОЙ!;После ЭТОЙ новости даже и не ПОНИМАЕШЬ, КТО мы, не говоря о уже самой ВСЕЛЕННОЙ! #непознанное #вселенная...;1561;https://www.youtube.com/watch?v=MmMJPnx82T0
Что скрывают черные дыры? Сенсационные открытия! ПОЗНАНИЕ #2;В этом выпуске Вы узнаете: ➡Что такое черные дыры и что они из себя представляют ➡Сенсационные открытия...;11724;https://www.youtube.com/watch?v=om1WdbyT_ZQ
Нил Деграсс Тайсон на шоу «Горизонт»;Тэд Саймонс берёт интервью у звезды мира астрофизики Нила Деграсс Тайсона. Автор и экс-ведущий телепередач...;170251;https://www.youtube.com/watch?v=veZOYl4MUwk
О гравитационных волнах;Лекцию читает Александр Полнарёв, доктор физико- математических наук, профессор Лондонского университета...;30212;https://www.youtube.com/watch?v=PENxClusA_8
Фотон;Лекцию читает Александр Сергеевич Чирцов, кандидат физико-математических наук, доктор технических наук,...;18703;https://www.youtube.com/watch?v=9bam4MIhG3Y
Ранняя Вселенная и реликтовое излучение (рассказывает академик Валерий Рубаков);"""Ранняя Вселенная и реликтовое излучение"". Рассказывает академик Валерий Рубаков. Валерий Анатольевич...";11346;https://www.youtube.com/watch?v=7Nsexwk1N4o
YOGA / Vishnu Shukla /Brahmin//India|Varanasi/ Йога-это Жизнь/Трансформация;Vishnu-Sharan Shukla - https://vk.com/vishnushukla , https://www.facebook.com/shukla.vishnu.kabira Инстаграм - https://www.instagram.com/vishnulogy/ ...;86;https://www.youtube.com/watch?v=sS9vHhSoiqs
Внеземные цивилизации: за и против (рассказывает физик Дмитрий Бочаров и др.);Внеземные цивилизации — гипотетические цивилизации, возникшие и развивающиеся (развивавшиеся) не на Земле...;42804;https://www.youtube.com/watch?v=AXJ1BDXaeAo
"Владимир Сурдин: Карл Саган - человек Вселенной. Презентация книги К.Сагана ""Голубая точка""";"Презентация книги Карла Сагана ""Голубая точка"" состоялась в Культурно-просветительском центре ""Архэ"" (http://arh...";15555;https://www.youtube.com/watch?v=7862FK4zxRg
